DateTime,Open,High,Low,Close,Tick_Volume,Spread,Real_Volume
2025-08-29 18:00:00,232.28,232.42,231.94,232.1,1547.0,8,0.0
2025-08-29 19:00:00,232.1,232.8,232.08,232.66,1277.0,6,0.0
2025-09-02 10:00:00,230.79,230.94,230.24,230.36,160.0,14,0.0
2025-09-02 11:00:00,230.36,230.66,230.26,230.49,258.0,14,0.0
2025-09-02 12:00:00,230.49,230.54,229.39,229.39,458.0,14,0.0
2025-09-02 13:00:00,229.39,230.4,227.62,230.12,4434.0,9,0.0
2025-09-02 14:00:00,230.15,230.73,227.96,228.04,4356.0,9,0.0
2025-09-02 15:00:00,228.04,228.39,227.13,227.36,3112.0,8,0.0
2025-09-02 16:00:00,227.37,228.11,227.35,227.97,2089.0,8,0.0
2025-09-02 17:00:00,227.97,229.29,227.82,228.57,1927.0,6,0.0
2025-09-02 18:00:00,228.57,228.85,228.3,228.55,1821.0,6,0.0
2025-09-02 19:00:00,228.54,229.16,226.92,229.09,2288.0,6,0.0
2025-09-03 10:00:00,237.06,237.82,236.91,237.59,337.0,14,0.0
2025-09-03 11:00:00,237.61,239.35,237.56,238.18,971.0,14,0.0
2025-09-03 12:00:00,238.16,238.63,237.59,237.74,1054.0,14,0.0
2025-09-03 13:00:00,237.76,238.66,234.32,235.6,7140.0,10,0.0
2025-09-03 14:00:00,235.6,237.54,235.07,236.97,6312.0,9,0.0
2025-09-03 15:00:00,236.97,237.12,235.46,235.58,3822.0,9,0.0
2025-09-03 16:00:00,235.56,237.3,235.48,237.02,2624.0,9,0.0
2025-09-03 17:00:00,237.01,237.85,236.6,237.02,2873.0,9,0.0
2025-09-03 18:00:00,237.02,237.23,236.71,236.89,2418.0,8,0.0
2025-09-03 19:00:00,236.89,237.75,236.77,237.64,1593.0,9,0.0
2025-09-04 10:00:00,238.05,238.64,237.59,238.07,244.0,14,0.0
2025-09-04 11:00:00,237.99,238.08,237.44,237.49,193.0,14,0.0
2025-09-04 12:00:00,237.5,237.77,237.0,237.48,415.0,14,0.0
2025-09-04 13:00:00,237.47,239.83,236.98,239.47,4277.0,10,0.0
2025-09-04 14:00:00,239.5,239.53,237.11,237.42,4452.0,9,0.0
2025-09-04 15:00:00,237.43,238.05,236.71,237.36,2595.0,9,0.0
2025-09-04 16:00:00,237.37,237.63,236.94,237.47,1720.0,8,0.0
2025-09-04 17:00:00,237.47,238.16,237.46,238.1,1640.0,8,0.0
2025-09-04 18:00:00,238.1,238.66,237.85,238.43,1623.0,9,0.0
2025-09-04 19:00:00,238.45,238.94,238.3,238.86,1397.0,9,0.0
2025-09-05 10:00:00,239.3,239.3,239.08,239.19,108.0,14,0.0
2025-09-05 11:00:00,239.26,239.4,239.11,239.2,173.0,14,0.0
2025-09-05 12:00:00,239.19,239.84,238.76,239.78,665.0,14,0.0
2025-09-05 13:00:00,239.78,240.59,239.13,240.04,4505.0,10,0.0
2025-09-05 14:00:00,240.03,241.26,238.6,238.94,6017.0,9,0.0
2025-09-05 15:00:00,238.93,240.27,238.75,238.94,3697.0,9,0.0
2025-09-05 16:00:00,238.94,239.67,238.45,239.27,3123.0,9,0.0
2025-09-05 17:00:00,239.26,239.68,238.68,238.82,2332.0,8,0.0
2025-09-05 18:00:00,238.82,239.93,238.81,239.91,1850.0,6,0.0
2025-09-05 19:00:00,239.89,240.08,239.49,239.87,1552.0,8,0.0
2025-09-08 10:00:00,239.65,239.82,239.56,239.57,125.0,14,0.0
2025-09-08 11:00:00,239.56,239.97,239.56,239.67,213.0,14,0.0
2025-09-08 12:00:00,239.69,239.92,239.54,239.87,256.0,14,0.0
2025-09-08 13:00:00,239.88,240.3,238.7,239.3,3702.0,9,0.0
2025-09-08 14:00:00,239.27,239.79,238.79,239.11,2983.0,9,0.0
2025-09-08 15:00:00,239.1,239.52,237.95,238.22,2262.0,9,0.0
2025-09-08 16:00:00,238.23,238.33,236.82,236.94,1973.0,9,0.0
2025-09-08 17:00:00,236.94,237.9,236.3,237.7,2222.0,9,0.0
2025-09-08 18:00:00,237.7,237.79,236.57,236.83,1830.0,9,0.0
2025-09-08 19:00:00,236.82,237.46,236.71,237.45,1318.0,9,0.0
2025-09-09 10:00:00,236.85,237.06,236.85,237.05,134.0,14,0.0
2025-09-09 11:00:00,237.06,237.35,236.81,237.34,254.0,14,0.0
2025-09-09 12:00:00,237.31,237.71,237.21,237.63,369.0,14,0.0
2025-09-09 13:00:00,237.62,237.93,236.17,236.73,3146.0,10,0.0
2025-09-09 14:00:00,236.75,236.86,235.74,236.5,3153.0,9,0.0
2025-09-09 15:00:00,236.5,236.61,235.52,235.63,1885.0,9,0.0
2025-09-09 16:00:00,235.64,236.62,235.51,236.56,1768.0,9,0.0
2025-09-09 17:00:00,236.57,238.72,236.28,236.47,6382.0,9,0.0
2025-09-09 18:00:00,236.49,236.72,233.34,233.68,7349.0,9,0.0
2025-09-09 19:00:00,233.68,234.45,233.48,233.53,2335.0,9,0.0
2025-09-10 10:00:00,233.4,233.55,233.22,233.35,223.0,14,0.0
2025-09-10 11:00:00,233.34,233.7,233.06,233.24,425.0,14,0.0
2025-09-10 12:00:00,233.24,233.44,232.02,232.91,1104.0,14,0.0
2025-09-10 13:00:00,232.9,233.92,228.83,229.49,6118.0,9,0.0
2025-09-10 14:00:00,229.51,229.73,227.31,227.68,6341.0,9,0.0
2025-09-10 15:00:00,227.7,228.03,226.21,227.21,4256.0,9,0.0
2025-09-10 16:00:00,227.22,228.01,226.78,227.36,3095.0,8,0.0
2025-09-10 17:00:00,227.37,227.7,226.55,226.65,2418.0,6,0.0
2025-09-10 18:00:00,226.64,227.31,226.32,226.86,2387.0,6,0.0
2025-09-10 19:00:00,226.86,227.0,225.91,226.43,2010.0,6,0.0
2025-09-11 10:00:00,228.02,228.05,226.61,227.26,380.0,14,0.0
2025-09-11 11:00:00,227.27,227.6,227.05,227.22,296.0,14,0.0
2025-09-11 12:00:00,227.26,227.55,226.61,227.45,933.0,14,0.0
2025-09-11 13:00:00,227.43,229.09,226.61,229.0,4450.0,9,0.0
2025-09-11 14:00:00,229.0,229.25,228.29,228.98,3854.0,9,0.0
2025-09-11 15:00:00,228.99,229.27,228.14,228.36,2402.0,6,0.0
2025-09-11 16:00:00,228.36,228.74,227.99,228.7,1669.0,8,0.0
2025-09-11 17:00:00,228.71,230.09,228.62,230.02,1842.0,6,0.0
2025-09-11 18:00:00,230.01,230.11,229.14,229.82,1767.0,8,0.0
2025-09-11 19:00:00,229.83,230.14,229.37,230.01,1130.0,6,0.0
2025-09-12 10:00:00,229.38,229.47,229.02,229.02,145.0,14,0.0
2025-09-12 11:00:00,229.03,229.31,228.97,229.3,254.0,14,0.0
2025-09-12 12:00:00,229.28,229.46,227.48,229.2,1005.0,14,0.0
2025-09-12 13:00:00,229.18,231.17,228.7,231.17,3476.0,9,0.0
2025-09-12 14:00:00,231.08,234.46,230.87,233.89,5932.0,9,0.0
2025-09-12 15:00:00,233.95,234.43,233.32,233.95,3076.0,9,0.0
2025-09-12 16:00:00,233.94,234.21,233.08,233.08,1948.0,9,0.0
2025-09-12 17:00:00,233.09,233.82,232.96,233.62,1759.0,9,0.0
2025-09-12 18:00:00,233.62,234.18,232.99,233.95,2213.0,6,0.0
2025-09-12 19:00:00,233.96,234.39,233.47,233.73,1681.0,6,0.0
2025-09-15 10:00:00,236.22,236.36,235.86,236.24,341.0,14,0.0
2025-09-15 11:00:00,236.2,237.07,235.94,236.48,633.0,14,0.0
2025-09-15 12:00:00,236.47,237.58,236.26,237.14,633.0,14,0.0
2025-09-15 13:00:00,237.14,238.12,234.98,235.31,4882.0,10,0.0
2025-09-15 14:00:00,235.29,236.97,235.01,236.91,3742.0,9,0.0
2025-09-15 15:00:00,236.9,237.25,236.37,237.03,2525.0,9,0.0
2025-09-15 16:00:00,237.03,237.03,236.04,236.19,1774.0,6,0.0
2025-09-15 17:00:00,236.18,236.33,235.55,235.97,1612.0,6,0.0
2025-09-15 18:00:00,235.98,236.13,235.23,236.13,1602.0,6,0.0
2025-09-15 19:00:00,236.13,236.3,235.67,235.71,1351.0,8,0.0
2025-09-16 10:00:00,236.5,236.56,236.38,236.55,162.0,14,0.0
2025-09-16 11:00:00,236.54,236.8,236.09,236.8,260.0,14,0.0
2025-09-16 12:00:00,236.78,236.9,236.56,236.77,314.0,14,0.0
2025-09-16 13:00:00,236.77,240.51,236.27,240.34,5156.0,9,0.0
2025-09-16 14:00:00,240.32,241.15,238.69,238.93,5762.0,10,0.0
2025-09-16 15:00:00,238.95,239.79,238.2,238.62,2845.0,9,0.0
2025-09-16 16:00:00,238.61,239.35,238.6,239.1,1919.0,8,0.0
2025-09-16 17:00:00,239.1,239.34,238.08,238.26,1720.0,9,0.0
2025-09-16 18:00:00,238.27,239.06,238.16,239.02,1508.0,6,0.0
2025-09-16 19:00:00,239.02,239.54,238.77,238.9,1574.0,6,0.0
2025-09-17 10:00:00,237.67,238.08,237.67,237.84,153.0,14,0.0
2025-09-17 11:00:00,237.86,238.06,237.67,237.98,272.0,14,0.0
2025-09-17 12:00:00,237.98,238.67,237.89,238.65,263.0,14,0.0
2025-09-17 13:00:00,238.64,240.01,238.56,239.16,3558.0,9,0.0
2025-09-17 14:00:00,239.16,239.96,239.03,239.49,2862.0,9,0.0
2025-09-17 15:00:00,239.51,239.73,239.16,239.51,1814.0,8,0.0
2025-09-17 16:00:00,239.52,239.72,239.24,239.54,1516.0,8,0.0
2025-09-17 17:00:00,239.54,239.59,238.88,239.39,1404.0,6,0.0
2025-09-17 18:00:00,239.38,239.76,237.69,238.53,5911.0,9,0.0
2025-09-17 19:00:00,238.54,239.42,238.48,238.92,4157.0,6,0.0
2025-09-18 10:00:00,240.24,240.28,239.81,240.13,163.0,14,0.0
2025-09-18 11:00:00,240.09,240.22,238.99,239.35,494.0,14,0.0
2025-09-18 12:00:00,239.36,239.73,239.04,239.15,608.0,14,0.0
2025-09-18 13:00:00,239.16,241.08,237.59,238.39,4253.0,10,0.0
2025-09-18 14:00:00,238.35,238.38,236.62,238.19,4273.0,9,0.0
2025-09-18 15:00:00,238.2,238.75,237.3,237.57,2596.0,9,0.0
2025-09-18 16:00:00,237.55,238.13,237.4,237.91,1916.0,8,0.0
2025-09-18 17:00:00,237.92,238.16,237.17,237.34,1745.0,8,0.0
2025-09-18 18:00:00,237.34,237.98,237.27,237.64,1743.0,6,0.0
2025-09-18 19:00:00,237.64,237.87,237.22,237.75,1330.0,6,0.0
2025-09-19 10:00:00,239.28,239.68,239.07,239.36,143.0,14,0.0
2025-09-19 11:00:00,239.31,240.75,239.3,240.55,433.0,14,0.0
2025-09-19 12:00:00,240.54,240.97,240.08,240.16,777.0,14,0.0
2025-09-19 13:00:00,240.16,242.61,239.71,240.83,6376.0,10,0.0
2025-09-19 14:00:00,240.84,243.11,240.18,242.78,5235.0,9,0.0
2025-09-19 15:00:00,242.8,243.33,241.77,243.24,3819.0,9,0.0
2025-09-19 16:00:00,243.23,245.86,243.12,245.11,4236.0,9,0.0
2025-09-19 17:00:00,245.12,245.79,244.86,245.34,3288.0,9,0.0
2025-09-19 18:00:00,245.32,246.2,244.92,245.47,3232.0,9,0.0
2025-09-19 19:00:00,245.46,245.88,244.77,244.8,2279.0,9,0.0
2025-09-22 10:00:00,246.83,247.35,246.36,246.38,384.0,14,0.0
2025-09-22 11:00:00,246.4,246.95,246.06,246.89,487.0,14,0.0
2025-09-22 12:00:00,246.89,248.15,246.47,247.94,755.0,14,0.0
2025-09-22 13:00:00,247.94,251.28,247.69,251.04,5790.0,10,0.0
2025-09-22 14:00:00,251.05,253.63,250.76,253.56,5703.0,9,0.0
2025-09-22 15:00:00,253.56,256.57,253.34,256.02,5235.0,9,0.0
2025-09-22 16:00:00,256.01,256.25,253.13,254.16,4998.0,9,0.0
2025-09-22 17:00:00,254.11,254.88,253.48,254.06,3301.0,9,0.0
2025-09-22 18:00:00,254.05,255.7,253.97,255.35,2690.0,9,0.0
2025-09-22 19:00:00,255.36,256.0,255.27,255.76,2483.0,9,0.0
2025-09-23 10:00:00,255.53,255.54,255.02,255.22,172.0,14,0.0
2025-09-23 11:00:00,255.28,255.33,254.56,255.01,365.0,14,0.0
2025-09-23 12:00:00,254.98,255.04,254.7,254.94,347.0,14,0.0
2025-09-23 13:00:00,254.94,257.25,254.71,256.14,4862.0,10,0.0
2025-09-23 14:00:00,256.12,256.94,254.98,255.24,5041.0,10,0.0
2025-09-23 15:00:00,255.24,256.32,255.17,255.92,2829.0,9,0.0
2025-09-23 16:00:00,255.93,256.16,254.65,255.04,2315.0,9,0.0
2025-09-23 17:00:00,255.02,255.17,253.9,254.28,3124.0,9,0.0
2025-09-23 18:00:00,254.28,254.92,253.94,254.09,2521.0,9,0.0
2025-09-23 19:00:00,254.08,254.21,253.54,254.14,1800.0,9,0.0
2025-09-24 10:00:00,254.56,254.61,254.18,254.32,128.0,14,0.0
2025-09-24 11:00:00,254.32,254.85,254.29,254.82,221.0,14,0.0
2025-09-24 12:00:00,254.85,255.36,254.78,255.03,291.0,14,0.0
2025-09-24 13:00:00,255.02,255.63,252.22,253.22,3650.0,10,0.0
2025-09-24 14:00:00,253.2,253.23,251.68,252.17,3663.0,9,0.0
2025-09-24 15:00:00,252.17,252.25,251.23,251.35,2485.0,9,0.0
2025-09-24 16:00:00,251.37,252.21,250.99,251.48,2668.0,9,0.0
2025-09-24 17:00:00,251.5,252.06,251.28,251.45,1452.0,9,0.0
2025-09-24 18:00:00,251.45,251.79,251.21,251.68,1434.0,9,0.0
2025-09-24 19:00:00,251.68,251.71,251.2,251.49,1029.0,9,0.0
2025-09-25 10:00:00,251.67,253.84,251.56,252.81,385.0,14,0.0
2025-09-25 11:00:00,252.77,253.14,252.04,252.62,474.0,14,0.0
2025-09-25 12:00:00,252.62,252.77,251.79,252.34,773.0,14,0.0
2025-09-25 13:00:00,252.37,254.23,251.66,252.24,5097.0,11,0.0
2025-09-25 14:00:00,252.25,254.08,252.08,253.63,3759.0,10,0.0
2025-09-25 15:00:00,253.65,254.06,252.8,252.84,2645.0,10,0.0
2025-09-25 16:00:00,252.84,253.31,252.28,253.18,2072.0,9,0.0
2025-09-25 17:00:00,253.19,253.83,253.08,253.16,2180.0,9,0.0
2025-09-25 18:00:00,253.14,256.04,252.81,255.94,3197.0,9,0.0
2025-09-25 19:00:00,255.92,257.12,255.82,256.06,2594.0,9,0.0
2025-09-26 10:00:00,256.06,256.27,255.6,255.8,171.0,14,0.0
2025-09-26 11:00:00,255.81,256.11,253.49,254.39,699.0,14,0.0
2025-09-26 12:00:00,254.36,255.26,254.06,254.41,714.0,14,0.0
2025-09-26 13:00:00,254.24,256.29,253.72,256.22,3685.0,10,0.0
2025-09-26 14:00:00,256.21,256.54,254.3,254.98,4070.0,9,0.0
2025-09-26 15:00:00,254.97,255.99,254.81,255.01,2736.0,9,0.0
2025-09-26 16:00:00,255.02,256.34,254.88,256.29,2089.0,9,0.0
2025-09-26 17:00:00,256.29,257.27,255.81,256.05,2315.0,9,0.0
2025-09-26 18:00:00,256.03,256.74,255.92,256.16,1865.0,9,0.0
2025-09-26 19:00:00,256.15,256.16,254.92,255.12,1543.0,9,0.0
2025-09-29 10:00:00,255.16,255.18,254.56,254.78,125.0,14,0.0
2025-09-29 11:00:00,254.84,255.19,254.4,254.63,319.0,14,0.0
2025-09-29 12:00:00,254.67,255.31,254.47,255.31,369.0,14,0.0
2025-09-29 13:00:00,255.28,255.71,252.95,253.65,3515.0,10,0.0
2025-09-29 14:00:00,253.67,254.43,253.22,253.88,2859.0,9,0.0
2025-09-29 15:00:00,253.88,254.12,253.08,253.49,2217.0,9,0.0
