DateTime,Open,High,Low,Close,Tick_Volume,Spread,Real_Volume
2025-08-18 13:00:00,519.75,521.66,517.46,518.27,1852.0,22,0.0
2025-08-18 14:00:00,518.31,519.31,516.78,517.27,2352.0,22,0.0
2025-08-18 15:00:00,517.23,517.32,514.92,516.05,1854.0,22,0.0
2025-08-18 16:00:00,516.04,516.91,514.87,515.1,1436.0,22,0.0
2025-08-18 17:00:00,515.09,516.09,514.34,514.6,1083.0,22,0.0
2025-08-18 18:00:00,514.61,515.44,514.39,514.71,1202.0,22,0.0
2025-08-18 19:00:00,514.7,515.09,513.12,514.16,1460.0,22,0.0
2025-08-19 10:00:00,516.14,516.15,515.26,515.44,310.0,67,0.0
2025-08-19 11:00:00,515.7,515.83,515.21,515.69,298.0,67,0.0
2025-08-19 12:00:00,515.69,515.8,515.25,515.38,297.0,67,0.0
2025-08-19 13:00:00,515.47,515.47,510.63,512.61,1907.0,22,0.0
2025-08-19 14:00:00,512.67,513.16,508.71,508.9,2538.0,22,0.0
2025-08-19 15:00:00,508.89,509.09,507.67,508.86,1886.0,22,0.0
2025-08-19 16:00:00,508.86,510.03,508.79,509.47,1699.0,22,0.0
2025-08-19 17:00:00,509.47,510.98,508.9,510.33,1501.0,22,0.0
2025-08-19 18:00:00,510.33,510.33,508.42,508.78,1330.0,22,0.0
2025-08-19 19:00:00,508.75,508.8,507.68,508.15,1410.0,22,0.0
2025-08-20 10:00:00,509.27,509.51,508.8,509.39,57.0,67,0.0
2025-08-20 11:00:00,509.19,509.4,507.93,508.66,247.0,67,0.0
2025-08-20 12:00:00,508.54,509.75,508.54,509.39,386.0,67,0.0
2025-08-20 13:00:00,509.43,510.03,505.3,505.68,3003.0,22,0.0
2025-08-20 14:00:00,505.57,507.3,505.23,505.85,3650.0,22,0.0
2025-08-20 15:00:00,505.85,506.05,503.51,503.87,2837.0,22,0.0
2025-08-20 16:00:00,503.9,505.49,503.81,504.17,2107.0,22,0.0
2025-08-20 17:00:00,504.15,506.67,504.11,505.79,1844.0,22,0.0
2025-08-20 18:00:00,505.8,505.8,503.9,503.95,1941.0,22,0.0
2025-08-20 19:00:00,503.96,506.52,503.84,505.64,2053.0,22,0.0
2025-08-21 10:00:00,504.94,505.2,504.44,504.88,213.0,67,0.0
2025-08-21 11:00:00,504.91,505.0,503.78,504.24,376.0,67,0.0
2025-08-21 12:00:00,503.98,504.46,503.07,503.68,338.0,67,0.0
2025-08-21 13:00:00,503.64,505.07,502.19,503.09,1989.0,22,0.0
2025-08-21 14:00:00,503.06,507.49,502.85,506.65,2489.0,22,0.0
2025-08-21 15:00:00,506.71,507.29,505.36,506.41,1779.0,22,0.0
2025-08-21 16:00:00,506.41,506.79,504.31,504.51,1696.0,22,0.0
2025-08-21 17:00:00,504.55,505.87,503.84,505.19,1711.0,22,0.0
2025-08-21 18:00:00,505.19,505.8,504.77,505.64,1465.0,22,0.0
2025-08-21 19:00:00,505.53,506.35,504.58,504.6,1503.0,22,0.0
2025-08-22 10:00:00,505.53,505.57,505.52,505.52,22.0,67,0.0
2025-08-22 11:00:00,505.49,505.54,504.32,504.52,217.0,67,0.0
2025-08-22 12:00:00,504.53,504.88,504.33,504.52,265.0,67,0.0
2025-08-22 13:00:00,504.47,506.32,502.19,503.77,1863.0,22,0.0
2025-08-22 14:00:00,504.13,510.59,503.99,509.75,4417.0,22,0.0
2025-08-22 15:00:00,509.75,510.59,507.03,507.14,2377.0,22,0.0
2025-08-22 16:00:00,507.18,507.72,505.95,506.17,1738.0,22,0.0
2025-08-22 17:00:00,506.18,508.02,506.1,507.98,1493.0,22,0.0
2025-08-22 18:00:00,508.0,508.44,507.58,507.89,1217.0,22,0.0
2025-08-22 19:00:00,507.88,507.91,505.67,506.29,1593.0,22,0.0
2025-08-25 10:00:00,505.25,506.16,504.79,505.67,254.0,67,0.0
2025-08-25 11:00:00,505.59,506.24,504.45,504.64,294.0,67,0.0
2025-08-25 12:00:00,504.65,504.8,504.31,504.73,200.0,67,0.0
2025-08-25 13:00:00,504.64,507.79,503.45,506.66,1995.0,22,0.0
2025-08-25 14:00:00,506.66,507.98,506.0,507.27,2182.0,22,0.0
2025-08-25 15:00:00,507.23,508.07,506.6,507.09,1566.0,22,0.0
2025-08-25 16:00:00,507.06,507.73,506.61,506.71,1216.0,22,0.0
2025-08-25 17:00:00,506.73,506.76,504.68,505.12,1377.0,22,0.0
2025-08-25 18:00:00,505.11,505.54,504.57,504.61,1141.0,22,0.0
